Response.ID,Duration,Gender,Age,Age.cohort,Regional.Code,Number.Inhabitants,Text.CarbonTaxPolicy,Perceived.CarbonTaxKnowledge,Knowledge.Test1,Knowledge.Test2,Knowledge.Test3,Knowledge.Test4,Knowledge.Test5,Knowledge.Test6,Experiment.Group,CT.Effectiveness,CT.Fairness,CT.Object,CT.PersonalCost,CT.LowIncomeEffect,CT.TrustInPoliticians,CT.Acceptability,CT.Objective,CT.Effectiveness_Rev1,CT.Effectiveness_Rev2,CT.Effectiveness_Rev3,CT.Effectiveness_Rev4,CT.Effectiveness_Rev5,CT.Fairness_Rev1,CT.Fairness_Rev2,CT.Fairness_Rev3,CT.Fairness_Rev4,CT.Fairness_Rev5,CT.PersonalCost_Rev1,CT.PersonalCost_Rev2,CT.PersonalCost_Rev3,CT.PersonalCost_Rev4,CT.PersonalCost_Rev5,CT.LowIncomeEffect_Rev1,CT.LowIncomeEffect_Rev2,CT.LowIncomeEffect_Rev3,CT.LowIncomeEffect_Rev4,CT.LowIncomeEffect_Rev5,CT.Acceptability_Rev1,CT.Acceptability_Rev2,CT.Acceptability_Rev3,CT.Acceptability_Rev4,CT.Acceptability_Rev5,Allocation_Climate,Allocation_LowIncome,Allocation_Universal,EffectivenessOrFairness,Text.CTFairness,NumberOfPeers,NumberOfPeersClimChange,ExpectedSpanishAcceptability,InfoSpanishAcceptability,AcceptabilityAfterInfo,HouseholdSize,MonthlyIncome,Education,ClimateConcern,PoliticalView,PoliticalParty,CarUse,DrivingTime
342883740,448,2,26,3,9,5,"Me parece correcto, pero siempre acompa?ado de ayudas para substituirlo",1,1,1,2,1,2,2,2,4,3,1,2,1,1,4,2,2,3,3,2,4,2,3,4,3,4,2,4,3,2,3,2,3,3,4,3,2,3,3,4,3,60,30,10,3,"Que la gente que se puede permitir el gasto lo haga, pero que los que sean muy perjudicados por su situacion se les ayude al cambio de regimen",50,5,15,2,3,4,5,6,5,1,4,4,1
342970583,993,1,42,4,12,3,Muy correcto,2,2,2,2,1,2,2,1,4,2,1,3,3,2,4,2,2,4,2,3,4,1,4,2,4,5,1,3,2,4,5,5,3,4,4,4,1,4,3,4,4,50,0,50,4,Que el retorno de los impuestos sea equitativo y adecuado,40,0,15,2,3,4,4,6,3,5,3,5,2
343126802,933,1,66,7,15,2,"Reducir por ley, todo material que perjudique al sistema.",1,3,3,1,3,2,3,2,5,5,1,1,1,3,5,2,3,5,3,1,3,3,5,3,3,3,3,5,3,3,3,5,3,4,5,3,3,5,3,3,3,100,0,0,4,Cumplir con obligaciones,25,3,70,2,5,1,3,4,5,7,2,1,1
342906112,554,2,24,2,14,2,"Me parece bien,  pero creo que se deberian de realizar mas acciones fuera de este tema del combustible",1,1,1,2,1,2,3,2,4,5,1,2,1,1,4,2,1,2,2,2,2,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,4,4,4,5,4,40,30,30,2,Jueces y abogados,10,2,50,1,4,4,6,6,4,5,1,3,2
342970545,667,2,47,5,9,2,Lo encuentro bien,1,1,1,3,1,2,3,2,1,5,1,3,2,3,4,2,3,4,4,2,4,3,5,5,4,5,3,5,4,3,4,5,4,4,4,4,4,5,4,4,5,70,15,15,2,El compensar una situacion injusta,20,2,80,1,5,2,7,6,3,11,16,5,1
343107400,1955,1,70,7,12,2,"Los tubos de escape de los vehiculos, que emiten humos, deben ser gravados con impuestos",2,2,1,2,1,3,1,2,5,5,3,2,2,2,5,2,4,5,4,4,4,4,5,4,4,5,4,5,4,4,4,5,4,5,5,4,4,4,4,4,4,60,20,20,3,"Ser equitativo, y justo con los impuestos sobre las emisiones de carbono",70,50,75,1,5,3,4,4,3,1,1,6,3
342917716,796,1,62,6,9,4,totalmente de acuerdo,1,1,3,2,1,1,3,2,2,2,1,2,2,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,33,34,33,3,"igualdad, mismos derechos, proteccion a los menos desfavorecidos",50,2,0,1,3,2,7,3,3,1,4,6,6
343092496,1002,2,40,4,14,4,"Creo que cualquier politica para contribuir al bienestar del planeta en origen es una buena medida. El problema es el afan recaudatorio enmascarado en estas. Creo que es mas importante premiar con tasas mas bajas a aquellas empresas o particulares que demuestran un uso eficaz de energias renovables, que el imponer a un usuario, sea cual sea su situacion economica, un aumento de sus gastos debido a las tasas a menudo abusivas, sobretodo para los que menos tienen y por ende, no tienen la posibilidad de adquirir, por ejemplo, un vehiculo nuevo con menos emisiones, un hibrido o un electrico.",2,1,1,3,1,2,2,2,2,2,4,1,1,1,2,1,2,2,4,3,4,4,4,4,4,5,2,4,2,4,5,3,4,4,4,4,4,4,4,4,5,80,10,10,3,"Que se haga lo correcto, aunque algunos se vean mas beneficiados que otros.",100,20,30,2,4,3,3,6,3,8,2,5,1
342910684,1671,1,69,7,9,5,Si el problema del carbono es real pero es el unico.,1,1,3,2,3,2,2,2,2,3,3,2,1,1,4,2,3,1,4,2,4,1,4,4,4,3,2,5,4,4,4,1,4,5,1,4,1,2,4,1,4,70,30,0,6,Equidad para todos,18,6,80,2,5,3,4,6,3,3,6,3,1
342971105,1199,1,48,5,12,4,"No creo que implantar un impuesto al carbono sea la solucion. Favorecer el acceso a tecnologia limpia si es parte de la solucion. Retirar medios de transporte que contaminan, substituyendolos por otros que no lo hacen, asi como educar y fomentar usos y habitos que dejen menor huella de carbono, son maneras de conseguir que los ciudadanos contaminemos menos. No se nos puede gravar por algo que se nos ha vendido y sigue en venta.",1,1,1,2,2,2,2,1,3,2,1,1,1,1,2,3,5,5,1,4,1,2,4,4,5,5,1,5,3,5,4,1,4,2,5,1,1,5,1,5,1,0,100,0,3,"Justicia, en este caso que nos ocupa, es no perjudicar al ciudadano de a pie que paga sus impuestos. No hay que incrementar la carga fiscal a los contribuyentes, lo que hay que hacer es gestionar mejor los recursos existentes. Ya bien sea un particular o una empresa, si se aumenta la presion fiscal, el perjudicado es siempre el mismo. El ciudadano de a pie. Justicia es obtener los resultados optimos con los fondos que hay. La carga impositiva para las personas fisicas es muy alta. El 50% de lo que recauda el Estado se va en pagar las nominas de los funcionarios. No vamos a entrar en el rendimiento de los mismos. No es este el debate. Politicas cortoplazistas no conducen a nada.",20,20,15,1,1,1,3,6,5,4,1,5,1
343085576,2009,1,46,5,13,5,Un impuesto no es justo. Una politica de reduccion o eliminacion de la produccion es lo debido. Multas severas a las personas o instituciones que puntualmente incumplan su deber en la aplicacion de las acciones que se establezcan es lo correcto.,1,1,3,2,1,2,2,2,4,4,3,3,1,1,4,2,1,5,5,1,1,1,4,5,1,2,5,5,5,4,4,4,5,5,3,3,4,5,5,1,2,67,33,0,2,"Dar o quitar un bien o un servicio a cada persona, indistintamente de su condicion, de manera equilibrada e igual solo por ser persona humana.",50,30,60,1,4,3,3,5,5,3,3,5,2
342912432,521,2,55,6,1,5,estoy totalmente en contra de mas impuestos,1,3,3,3,3,3,3,2,3,2,4,2,1,2,3,1,3,5,3,3,3,3,5,3,3,3,3,5,3,3,3,5,3,5,5,5,3,5,3,3,3,100,0,0,2,La justicia es mas relativa. Prefiero la efectividad,50,10,10,2,5,4,3,6,3,10,2,2,1
342934569,918,2,35,4,1,4,Hay que cuidar el planeta pero tambien hay ocasiones que sirve como excusa para subirnos los impuestos,2,1,3,2,1,2,2,2,3,4,1,2,4,3,3,2,2,4,3,4,5,3,4,4,4,5,3,3,3,3,3,4,3,3,3,3,3,4,3,4,4,70,10,20,3,Algo que algunas veces no va en la direccion correcta,100,10,0,1,4,4,3,4,4,7,14,6,2
342988577,570,2,31,3,2,5,"Que lo paguen los gobiernos, no los ciudadanos.",1,1,1,2,1,2,2,2,3,2,1,2,1,1,1,1,3,3,2,4,4,4,4,5,4,4,3,3,3,3,3,4,4,4,5,4,4,4,3,3,4,20,50,30,4,Igualdad,40,40,0,1,1,3,2,6,1,5,4,1,1
342975405,870,2,33,3,1,5,"Me parece correcto, al igual que el tabaco tiene impuestos elevados, que tambien lo tenga algo que nos esta matando",1,3,3,3,3,3,3,1,4,4,3,1,1,2,4,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60,20,20,3,Tener principios morales para no perjudicar,50,5,30,1,2,3,4,5,3,6,3,5,1
342980964,1036,2,47,5,4,4,Me parece bien si es para la concienciacion y reduccion de CO2,2,1,3,1,3,2,2,2,4,4,1,2,2,2,4,2,2,4,4,2,4,2,4,4,2,4,3,4,4,4,4,3,2,2,2,2,2,4,4,2,4,80,0,20,2,Dar a cada uno lo que se merece. Ser objetivo con las decisiones. Tener en cuenta el planeta y las personas.,100,20,50,1,4,3,7,6,3,1,1,6,2
342901603,876,1,53,5,13,5,No estoy de acuerdo  que impongan un impuesto al CO2 pues al final los ricos seran los que puedan coger el coche deben pagar impuestos los que mas tienen y cuanto mas caro sea el vehiculo mayor impuesto,1,1,2,2,1,3,2,2,4,1,1,2,2,1,2,1,1,2,1,5,5,1,3,1,5,5,2,2,2,5,5,5,2,5,5,5,1,2,1,5,5,10,0,90,3,todos los ciudadanos son iguales ante la ley y todos los ciudadanos tienen las mismas leyes y el mismo derecho a recibir del estado por igual,30,0,10,1,2,4,7,5,2,1,4,6,2
342981867,837,1,45,5,13,5,QUE SON UNOS LADRONES SINVERG?ENZAS E HIJOS DE PUTA,1,3,3,3,3,3,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,50,50,6,Algo que no existe,37,37,0,1,1,2,3,5,1,10,5,6,6
343104282,668,1,65,7,5,4,Incrementar la presion impositiva no es elemento disuasorio. Solo es factible como medida complementaria a otras que busquen una alternativa real a los combustibles fosiles,3,1,1,2,1,1,2,1,3,5,3,3,1,2,4,2,4,5,5,3,5,3,4,4,3,4,3,4,4,4,5,5,5,4,4,4,4,5,5,3,4,60,30,10,4,Las sociedades necesitan normas para resolver los temas de convivencia. La justicia dirime los desencuentros en las sociedades,20,8,20,1,5,1,4,6,4,1,1,5,2
342971514,2231,2,42,4,16,4,tiene que haber subvenciones grandes para cambiar de coche.,2,3,3,2,3,3,3,2,3,2,3,2,1,1,2,1,2,1,2,5,4,2,2,2,5,4,1,1,1,5,4,5,1,4,1,3,1,2,2,5,4,0,0,100,3,ser justo,10,0,10,1,2,4,4,4,2,7,3,3,2
342905534,732,2,40,4,1,4,"Me parece correcto, siempre que no sea un impuesto abusivo. Es buena medida para concienciar a la gente, siempre que no perjudique y se compense con otras medidas que incentiven la adquisicion de vehiculos menos contaminantes",1,1,2,2,1,2,2,1,4,4,3,2,2,2,4,2,5,5,5,4,5,5,5,5,5,4,3,5,3,4,4,5,5,4,4,4,4,5,5,4,4,50,30,20,3,Repartir riqueza generada en funcion del nivel de ingresos del ciudadano. Contribuir mas por quien mas tiene,15,3,70,1,5,1,3,6,3,4,1,4,1
342953873,1247,2,20,2,9,4,Esta propuesta esta bien ya que asi se evita que haya problemas por culpa del agujero en la capa de ozono como en Australia.,1,1,1,1,1,2,2,1,2,2,1,2,1,1,3,2,1,4,2,5,4,2,3,2,3,2,2,3,2,5,4,5,2,3,4,4,2,2,2,5,4,30,0,70,2,Que sea bueno para el medioambiente,10,0,5,1,2,4,2,4,1,11,6,3,2
342870902,965,1,29,3,16,4,"No solo deberia aumentar el precio, sino invertir mas, disminuir el precio, dar subvenciones y apoyar energias renovables. Si se reducen precios de energias renovables se utilizaran mas que los combustibles fosiles",2,1,3,1,2,2,2,1,3,2,1,2,2,2,3,1,2,5,3,2,4,3,5,2,3,4,4,5,4,3,4,3,5,4,2,4,2,5,3,4,4,70,10,20,3,Beneficiar a todos por igual,30,25,70,2,5,2,4,6,5,5,8,3,1
343094272,759,1,73,7,10,3,Me parece mal. Ya estan los combustibles fosiles cargados de impuestos. Hay que fomentar (primar) el uso de vehiculos hibridos y electricos.,1,3,3,2,3,2,2,1,3,3,3,2,2,3,1,2,4,4,4,2,2,4,4,4,1,1,3,5,4,1,3,5,5,4,3,4,5,5,3,1,2,50,50,0,4,"Me refiero a la justicia social, el intento de redistribucion de la riqueza.",25,5,7,1,4,3,5,6,5,3,12,5,1
342931925,317,2,22,2,17,2,"Ni idea No tengo idea de que va o como funciona esa idea, pero seguro que me parecera horrible.",2,3,3,3,3,3,3,2,2,1,1,1,1,2,1,1,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,25,25,50,3,Comprender que no todo el mundo tiene la misma capacidad economica para encarar ciertos precios abusivos,6,0,0,2,3,3,7,5,3,6,17,3,2
342898825,726,2,24,2,12,2,"Me parece una buena opcion, ya que podria fomentar el uso de mas energias renovables",2,2,3,2,1,2,2,1,4,5,3,2,1,2,5,2,2,5,4,1,4,3,5,4,2,3,3,5,4,3,4,4,4,4,2,3,3,5,4,2,4,80,20,0,2,La justicia seria efectiva si estas medidas afectasen a todos los hogares por igual,15,3,60,1,5,5,5,6,4,1,4,2,1
342968356,1030,2,35,4,2,5,"El cambio climatico es un hecho consolidado, que esta destruyendo el planeta, cualquier medida que ayude a reducir esta destruccion es una excelente propuesta",1,3,1,2,1,2,2,2,4,3,1,3,2,1,3,2,4,4,4,3,3,4,4,4,2,3,3,4,4,4,4,5,3,5,3,3,4,4,4,4,4,25,50,25,4,"La justicia significa que todas las personas puedan tener una vida digna, de forma que si una recaudacion de impuestos se reparte entre la poblacion se haga de forma progresiva y siempre en funcion de ingresos, mas al que mas lo necesita.",20,2,50,1,3,3,7,6,3,3,4,1,1
343084517,787,1,47,5,13,2,No me gusta la medida,1,1,3,2,1,2,1,2,1,3,3,1,1,1,1,1,5,3,3,5,3,5,3,3,5,3,5,3,3,5,3,5,3,3,5,5,5,3,3,5,3,20,40,40,1,Justo,50,5,40,2,1,4,4,4,2,10,5,6,2
342969497,690,1,52,5,10,3,"Lo veo correcto, pero deberia ser mundial.",1,3,3,3,1,3,2,1,4,4,1,2,2,1,4,2,3,5,4,3,5,2,5,4,4,5,2,4,4,5,4,4,4,4,4,4,2,5,4,4,4,90,5,5,3,Utilizar el impuesto para compensar a las familias desfavorecidas,50,2,20,2,5,4,5,6,3,6,15,5,2
342888606,1150,1,50,5,9,2,Los combustibles fosiles deben desaparecer. La solucion no pasa por gravar mas dichos combustibles. Se deberian incentivar las fuentes de energia renovable.,2,1,2,2,1,2,2,1,4,4,1,2,2,2,4,2,1,5,3,2,3,1,5,3,1,3,2,5,4,2,2,5,3,4,4,4,1,5,2,2,2,100,0,0,2,Dedicar el dinero recaudado para evitar mas emisiones contaminantes,20,5,50,2,5,2,4,6,4,4,15,6,3
342925393,813,2,35,4,5,3,Pienso que no pueden gravar el carbono del mismo modo que jamas se debio gravar el sol.,2,1,1,1,3,2,1,2,1,1,4,1,1,1,1,1,5,5,3,5,1,4,4,3,3,2,4,4,4,4,1,4,4,3,2,2,4,4,2,2,1,25,70,5,3,Respecto a la ciudadania y su completo bienestar.,10,1,2,1,1,2,4,4,5,1,4,5,2
342882584,949,1,63,6,13,5,"El cambio climatico es un problema reconocido por todo el mundo cientifico, y por la mayoria de la gente. Uno de los problemas del cambio climatico es la emision de CO2, por lo que es necesario tomar acciones. Dado que las grandes empresas industriales no toman nota del problema es necesario que se busquen medidas que ayuden a la reduccion de emisiones. Por lo tanto un impuesto al uso de combustibles fosiles es correcto. Tambien se podria reducir impuestos a las energias 'limpias' (ecologicas) y fomentar su uso.",2,2,3,2,1,2,2,2,4,5,1,5,5,2,5,2,4,5,4,2,4,3,5,4,2,4,3,5,4,2,4,4,5,5,2,4,3,5,4,2,4,95,5,0,3,"Lo justo es lo que beneficia a la sociedad, no a individuos o empresas concretas",20,18,40,2,5,2,6,6,5,2,1,4,1
342891813,452,2,46,5,17,4,Bien si es para mejor,2,3,3,3,3,3,3,1,4,4,3,3,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,50,25,5,No se,50,1,50,2,4,4,2,3,4,11,17,2,1
342868291,1494,2,50,5,4,2,NADA DE IMPUESTOS . HAY QUE FAVORECER OTRAS MEDIDAS DE ABASTECIMIENTO DE ENERGIA.,1,1,3,2,1,2,2,1,2,4,1,1,1,1,1,1,2,4,4,3,4,4,5,5,4,5,4,4,5,4,5,5,3,4,4,4,5,5,5,4,4,60,25,15,3,"ES JUSTO QUE LOS IMPUESTOS SIRVAN PARA MEJORAR, BUSCAR OTRAS VIAS Y ADEMAS HAY QUE AYUDAR A MUCHOS COLECTIVOS A LOS QUE REPERCUTIRIA NEGATIVAMENTE EL PAGO DE IMPUESTOS DE LAS EMPRESAS QUE PAGAN AL ESTADO",50,5,40,1,4,4,4,4,4,11,1,6,3
342988803,1133,2,40,4,16,4,"Creo que ademas de esta medida se deberian tomar otras medidas, no todo se arregla con 'impuestos'. Se tiene que empezar a concienciar con la educacion, y exigir a las empresas y a la industria que tambien sean mas sostenibles.",2,3,3,2,3,2,3,2,4,3,3,4,2,2,4,2,2,4,2,3,4,2,4,2,3,4,2,4,2,3,4,3,4,3,3,3,2,4,3,3,4,50,0,50,3,"Creo que hay que compensar a todas las familias, sin importar si tienen mas o menos rentas porque seria premiar su compromiso y su concienciacion. Si yo me esfuerzo, pero el beneficio se lo lleva alguien que no esta concienciado no tiene sentido.",25,5,38,1,3,3,3,6,3,3,4,3,1
342927776,737,1,57,6,9,5,"Quien mas contamine, que mas pague. Quien menos contamine, que reciba mas ayudas. No a la compra de tasas de emisiones a los paises subdesarrollados por parte de paises del primer mundo. Incentivar energias limpias y ecologicas.",2,1,3,2,1,3,2,1,3,5,3,2,1,1,4,2,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,5,4,4,2,3,4,4,4,3,4,35,35,30,3,"Hacer participe de los beneficios a todos los ciudadanos, independientemente de su estatus economico, a la vez que se penaliza a las grandes empresas/estados que mas contaminan.",90,10,50,1,4,3,6,6,5,3,6,6,6
342971847,2171,2,44,4,13,4,"Debe ser proporcional al resto de contaminantes y penalizar todos por igual, no solo a los coches",2,1,3,3,3,2,2,2,4,4,3,2,2,3,4,2,2,4,3,3,3,2,4,3,3,3,3,4,3,3,3,4,4,3,3,3,2,4,3,3,3,90,10,0,2,Devolver a cada uno lo invertido en pagar el impuesto,20,19,80,2,2,4,5,4,4,2,1,6,4
342969503,1425,2,25,3,1,4,"Mi opinion con respecto a esta medida, es que igual que querian implantar un impuesto mucho mas caro para el diesel tambien lo tenian que haber hecho con la gasolina, que para mi parecer contaminan ambos igual.",2,1,1,2,3,2,2,1,2,1,1,1,1,1,1,1,4,3,3,4,5,4,3,4,4,5,3,3,3,4,5,5,1,4,2,1,4,3,4,4,4,20,45,35,3,El devolverle el dinero al pueblo,20,2,0,2,2,3,2,5,3,3,1,6,6
342974270,1114,2,29,3,13,5,"Como siempre el que sale perdiendo es el consumidor, quien por otro lado es la unica manera de hacer que muchos empiecen a ver la realidad, haciendoles pagar.  Sin embargo, creo que antes de sacar un nuevo impuesto los gobiernos deberian promocionar medidas de cambio, como por ejemplo ayudas a todos aquellos que cambien su vehiculo antiguo por uno mas acorde. Para ello, seria necesario tambien la implementacion de mas puntos de carga electrica. Sobre todo en trayectos largos (ejemplo: autovias transitadas en vacaciones) pues mucho miedo a los coches electricos viene por su poca autonomia.",1,3,3,2,1,3,2,2,4,4,3,1,1,2,5,2,4,5,5,3,5,2,4,4,2,4,3,4,4,5,5,5,4,5,4,4,4,4,5,3,4,30,40,30,2,"Los proyectos tendran otras ayudas, los hogares de bajos ingresos tambien estaran siendo beneficiados con otras ayudas sociales. Si repartes entre todos los hogares evitaras discordancia, asi como reservando a proyectos menos de la mitad. Es justo que el resto de consumidores (que ademas seran los que mas paguen ese impuesto en un principio) reciban resultados tambien",60,40,65,2,5,2,4,6,5,2,4,6,2
342987423,491,2,24,2,13,5,Estupendo y necesario,1,1,3,2,1,3,2,1,5,4,1,2,1,1,4,2,4,4,5,1,1,4,4,5,1,1,4,4,5,4,4,5,5,5,2,2,4,4,5,1,1,50,50,0,3,"Alcanzar la equidad, repartir los recursos segun necesidades para llegar a la igualdad y no de forma igualitaria para mantener el clasismo",50,30,60,1,5,2,4,6,5,1,4,6,3
342976695,1236,2,52,5,9,5,Yo creo que ya hay muchos impuestos,1,3,3,3,3,3,3,2,3,3,1,3,3,2,3,3,3,3,3,3,3,4,4,4,4,4,5,3,4,4,4,4,3,4,4,4,4,4,4,4,4,20,50,30,4,Hacer lo correcto para los mas vulnerables.,4,0,25,1,4,1,2,4,2,1,17,1,1
342918966,891,2,36,4,9,5,Otra puta mierda. El UNICO sistema que entienden es pagar. Mas que sospechoso. porque co?o no penalizan tener hijos sino que lo tenemos que financiar entre todos y no paran de dar por el culo con los impuestos?!,2,1,1,2,1,3,2,1,2,1,4,2,1,1,1,1,1,4,1,4,4,1,5,2,4,3,1,5,3,3,3,5,3,4,2,2,1,4,2,3,2,90,0,10,1,"Que tiene que ver ser pobre con contaminar? Son ciento y la madre en coches del a?o de la Tana. Contaminan como un puto camion. Ademas ya se es idiota por tener mas de dos hijos. Ayudas a pagar piso, agua, luz, gas, preescolar, escuela, comedor, extraescolar, ropa, bus, ayudas de insercion por vagos. Ademas que contaminan la rehostia encima cobran?!? Pero que hostias es esta mierda de estafa?",30,10,0,1,2,2,5,6,5,4,7,3,1
342925891,494,2,49,5,12,4,"No se en que nos afectaria. En principio no estaria en contra, pero desconozco las implicaciones.",1,3,3,3,3,3,3,1,4,4,1,2,1,1,4,1,3,5,5,3,3,4,4,4,2,2,2,4,4,4,4,4,4,4,3,3,4,4,4,3,3,50,50,0,3,Es una cuestion de equidad la que se debe de utilizar con el pago de los impuestos. No todos somos iguales,50,4,30,2,4,1,4,6,4,1,14,6,5
342967232,1007,1,48,5,2,5,"No impuestos, vehiculos electricos ya....",2,1,2,2,2,2,2,1,2,3,3,3,3,3,2,2,1,5,4,1,4,2,5,4,2,2,3,3,3,3,3,4,5,4,4,4,2,5,4,2,4,100,0,0,3,Triunfa la logica,50,5,90,1,4,4,3,4,5,4,1,5,2
342731966,613,1,61,6,9,3,bien si lo paga todo el mundo equitativamente,2,1,3,3,1,2,2,2,3,2,2,2,1,1,3,1,2,3,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,70,30,0,1,todos iguales,2,1,50,1,4,2,7,4,3,3,7,5,5
342978779,3149,2,36,4,1,5,Me parece importante y necesario.,1,1,3,2,1,3,3,1,4,3,1,2,1,1,5,2,3,5,5,3,5,4,5,5,4,5,3,5,4,4,5,5,5,5,4,5,5,5,5,5,5,60,30,10,2,Repartir lo recaudado a quien mas lo necesite,30,5,70,2,5,4,6,6,5,3,1,5,3
343082583,797,2,27,3,9,2,Me parece mal,1,1,3,2,1,2,3,2,3,3,1,2,2,2,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,20,30,50,3,Ahora mismo no sabria decirte,25,0,5,2,3,4,7,3,2,11,1,1,3
342690477,738,1,68,7,12,2,"Me parece bien. El que contamine, que pague por ello.",2,1,2,2,1,3,2,1,4,5,1,2,1,1,4,2,3,5,3,1,3,2,5,3,3,1,2,5,2,2,2,4,5,4,1,2,1,5,2,1,2,100,0,0,2,"Solucionar el problema climatico es la mejor manera de que todos nos beneficiemos por igual, y por tanto es lo mas justo",100,60,40,1,5,2,3,6,4,4,1,4,1
342967961,816,2,79,7,9,5,"Si lo entiendo correctamente, se trataria de un impuesto al petroleo y sus derivados. Aunque soy partidaria de reducir las emisiones contaminantes, me preocupa que este impuesto acarree incremento del coste del transporte y sus efectos perversos.",1,1,3,2,3,2,2,1,2,3,3,2,2,2,2,1,2,4,3,1,1,1,4,3,2,2,3,5,3,3,3,4,5,4,2,2,2,5,4,2,2,90,10,0,3,"Justicia significa para mi que, si se recauda un nuevo impuesto, sirva a toda la poblacion, ayudando a corregir el cambio climatico.",4,4,10,1,5,1,7,6,5,3,1,1,1
342929887,919,2,38,4,9,4,"Lo veo bien , siempre que no afecte al ultimo consumidor",2,1,2,2,1,3,2,2,3,2,1,2,2,3,3,2,4,4,5,4,4,4,5,5,5,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,50,25,25,2,"Si alguien hace un esfuerzo por algo, debe ser correspondido",40,2,60,1,4,5,4,3,3,1,1,3,2
342974202,1138,1,42,4,9,4,"Ya se paga un impuesto, no paran de a?adir nuevos....",2,3,3,2,1,2,2,2,3,1,4,2,1,1,2,1,3,4,3,3,3,3,4,3,3,3,4,4,3,4,4,3,4,4,4,4,3,3,3,3,3,70,0,30,2,Politica,50,0,30,2,4,1,3,2,2,11,17,6,4
343090505,611,2,50,5,10,5,que es una forma de sacar dinero al contribuyente. Lo que deben hacer es sacar nuevos combustibles e implementarlos con ayudas para la poblacion y no sacando dinero de ello.,1,1,1,2,2,2,3,2,1,1,4,3,2,1,1,1,2,4,4,2,4,3,4,4,3,4,3,4,4,4,4,5,4,5,4,4,2,2,2,2,2,100,0,0,6,justicia entiendo que quiere decir devolver a los que pagan. Para mi es un sin sentido.,7,2,0,1,1,2,7,6,5,5,17,6,3
342877192,1116,2,53,5,11,1,que tenemos demasiados impuestos que busquen otras medidas,1,1,2,2,1,2,3,1,3,2,1,3,1,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,30,30,3,que sea justo para el consumidor,76,5,5,1,4,4,3,6,4,6,3,6,4
342968515,958,2,52,5,9,4,Me parece bien todo lo que sea para proteger el medioambiente.,1,1,3,2,1,3,2,2,4,4,1,3,2,2,4,2,3,5,4,2,4,2,4,4,3,4,2,4,3,5,4,5,3,4,4,4,3,5,4,4,5,70,20,10,2,Actuar de manera justa,15,2,60,1,5,2,6,6,3,3,7,3,1
342910588,1188,2,35,4,1,4,Muy bien,1,1,3,2,1,2,1,2,4,1,3,3,1,1,4,2,5,4,4,4,4,5,4,4,4,4,4,3,4,4,4,5,3,4,5,5,5,4,4,5,4,20,70,10,3,Justicia lo justo para todos. Todos somos iguales,25,7,35,2,2,4,3,5,2,5,4,1,1
342885300,356,1,48,5,9,3,no tengo ni idea,1,3,3,3,3,3,3,2,3,3,4,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,30,50,3,no se,25,0,30,2,3,2,2,2,2,5,17,6,2
342972705,377,2,53,5,7,4,es una buena propuesta,1,3,3,3,3,3,3,1,4,4,1,2,1,2,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,50,50,3,que paguen los que lo hacen,100,0,30,1,3,3,7,4,2,5,1,6,2
342969411,817,1,58,6,13,5,No creo que con impuestos para el ciudadano se solucione el problema,2,1,1,3,1,3,2,1,4,4,1,2,2,2,4,2,4,4,4,3,3,4,5,4,3,3,3,5,4,4,4,4,5,4,3,3,4,5,4,3,3,70,25,5,3,"Quien menos ingresos tenga, este menos gravado por dicho impuesto",10,1,30,2,4,4,7,5,4,4,1,5,3
343086378,930,2,59,6,9,5,Me parece correcto,2,1,1,2,1,2,3,2,4,4,3,4,2,3,4,2,2,5,2,2,3,2,5,3,2,2,2,5,3,4,4,4,5,4,4,4,2,5,3,2,3,100,0,0,1,Lo mejor para todos y por el futuro,60,30,70,1,4,3,7,6,4,11,17,4,3
342979384,703,1,52,5,9,1,En Espa?a pura demagogia.,3,2,2,2,1,3,2,2,4,4,1,2,1,1,4,1,3,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,3,4,3,3,4,4,4,4,4,50,30,20,2,El beneficio para la mayor parte de personas y futuro,25,25,20,1,4,6,5,6,4,3,6,6,3
